-11.84033333,-0.008689655,-0.023793103,123.299901,3.36E-05,0.675506667,17.9,2023/4/29 5:30
-11.59133333,-0.0078,-0.0244,122.800003,3.98E-05,0.652386667,17.9,2023/4/29 6:00
-11.58866667,-0.015533333,-0.028833333,122.1666003,5.38E-05,0.631193333,17.93333333,2023/4/29 6:30
-11.717,-0.014172414,-0.029827586,120.2666013,4.83E-05,0.599566667,18,2023/4/29 7:30
-19.19,-0.035724138,-0.056103448,124.4665677,6.51E-05,1.948,23.36666633,2023/5/3 20:00
-19.171,-0.036666667,-0.055666667,125.6332343,5.81E-05,1.924,23.26666633,2023/5/3 20:30
-19.043,-0.032733333,-0.056466667,126.9332987,5.79E-05,1.8925,23.1,2023/5/3 21:00
-18.8965,-0.0363,-0.057633333,127.299901,5.44E-05,1.85480198,23.1,2023/5/3 21:30
-18.76633333,-0.032275862,-0.05362069,128.1333007,5.33E-05,1.846303922,23.06666667,2023/5/3 22:00
-18.58766667,-0.030233333,-0.051133333,130.233266,4.79E-05,1.825776699,22.73333367,2023/5/3 22:30
-18.355,-0.029366667,-0.0513,132,4.02E-05,1.787166667,22.56666667,2023/5/3 23:00
-18.134,-0.027766667,-0.0495,133.433268,4.50E-05,1.749496454,22.4,2023/5/3 23:30
-17.89525,-0.028137931,-0.050793103,134.5999525,4.47E-05,1.741503226,22.299999,2023/5/4 0:00
-17.72266667,-0.028066667,-0.0494,135.0332997,4.41E-05,1.71643949,22.33333267,2023/5/4 0:30
-17.602,-0.0263,-0.0482,135.700002,4.50E-05,1.699794872,22.299999,2023/5/4 1:00
-17.438,-0.0279,-0.0475,135.9999643,3.61E-05,1.691294872,22.2,2023/5/4 1:30
-17.307,-0.025137931,-0.046965517,137.0666657,3.90E-05,1.697057325,22.1,2023/5/4 2:00
-17.21133333,-0.025833333,-0.046466667,138.366633,4.02E-05,1.683922581,22.06666667,2023/5/4 2:30
-17.093,-0.024933333,-0.046833333,138.733266,3.71E-05,1.668192308,22.1,2023/5/4 3:00
-16.995,-0.026566667,-0.0481,139.0332997,3.85E-05,1.634904459,22.1,2023/5/4 3:30
